Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,X,Y,Z
0 days 00:01:10.446000,10649.0,232.0,6,99.0,False,12,car,4033.1547222222216,2684.9878133757834,3623.717036401278,127.27573905350583
0 days 00:01:10.750000,11051.8,239.6,6,99.0,False,12,pos,4053.4079740619113,2714.0,3512.0,128.0
0 days 00:01:10.766000,11073.0,240.0,6,99.0,False,12,car,4054.4880555555555,2716.4150511132566,3502.819557377822,128.02759146149216
0 days 00:01:10.930000,11202.56,244.1,6,99.0,False,12,pos,4065.6237074737573,2745.0,3394.0,128.0
0 days 00:01:10.966000,11231.0,245.0,6,99.0,False,12,car,4068.099166666666,2751.2124264639206,3369.8976500491563,127.79839698743885
0 days 00:01:11.090000,11326.214285714286,248.54285714285714,6,99.0,False,12,pos,4076.7343127255567,2772.0,3288.0,127.0
0 days 00:01:11.246000,11446.0,253.0,6,99.0,False,12,car,4087.776944444444,2798.4376556652173,3182.9855214581075,127.78829975415394
0 days 00:01:11.290000,11270.0,253.94285714285715,6,99.0,False,12,pos,4090.9129883377104,2806.0,3153.0,128.0
0 days 00:01:11.490000,10470.0,258.22857142857146,6,99.0,False,12,pos,4105.301132786195,2841.0,3015.0,128.0
0 days 00:01:11.526000,10326.0,259.0,6,99.0,False,12,car,4107.921388888888,2847.401672846516,2989.859546973188,127.98303635877399
0 days 00:01:11.690000,10479.936363636363,262.3545454545455,6,99.0,False,12,pos,4119.984699495358,2877.0,2874.0,128.0
0 days 00:01:11.930000,10705.209090909091,267.26363636363635,6,99.0,False,12,pos,4137.9578941847085,2921.0,2703.0,128.0
0 days 00:01:11.966000,10739.0,268.0,7,99.0,False,12,car,4140.6769444444435,2927.2686493275887,2678.721992609432,127.99971534515444
0 days 00:01:12.091000,10841.083281066667,270.4305543111111,7,99.0,False,12,pos,4150.1632782448405,2951.0,2587.0,128.0
0 days 00:01:12.326000,11033.0,275.0,7,99.0,False,12,car,4168.1769444444435,3018.3448153356862,2327.6442674821183,127.99781308866407
0 days 00:01:12.351000,11055.00016896,275.50000384,7,99.0,False,12,pos,4170.105875400365,3024.0,2306.0,128.0
0 days 00:01:12.526000,11209.0,279.0,7,99.0,False,12,car,4183.6769444444435,3047.3621115395545,2217.902996733317,128.03288543508293
0 days 00:01:12.651000,11266.4218456,280.5624992,7,99.0,False,12,pos,4193.447696802175,3060.0,2171.0,128.0
0 days 00:01:12.846000,11356.0,283.0,7,99.0,False,12,car,4208.8324999999995,3090.19821529866,2057.427963917073,127.7623664320315
