Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,X,Y,Z
0 days 00:00:22.463000,11680.0,187.0,3,0.0,True,0,car,1182.9941666666662,-939.2279084520767,3638.0443594563026,139.76672585055408
0 days 00:00:22.489000,11543.499328,182.8562296,3,0.0,True,0,pos,1184.1714261087204,-942.0,3650.0,140.0
0 days 00:00:22.669000,10598.500672,154.1687704,3,0.0,True,0,pos,1191.125451925457,-965.0,3726.0,142.0
0 days 00:00:22.783000,10000.0,136.0,3,0.0,True,0,car,1195.0830555555551,-985.2320990192775,3772.1253968866745,143.1278782700058
0 days 00:00:23.009000,9147.656660114286,123.89285028571429,3,0.0,True,0,pos,1202.7176442062769,-1031.0,3852.0,145.0
0 days 00:00:23.063000,8944.0,121.0,3,0.0,True,0,car,1204.4941666666662,-1040.4736737205646,3866.0270306396264,145.44368348269973
0 days 00:00:23.409000,8365.410897066668,113.31110826666666,3,0.0,True,0,pos,1215.3756913231466,-1100.0,3923.0,148.0
0 days 00:00:23.423000,8342.0,113.0,3,0.0,True,0,car,1215.7941666666661,-1103.3344235533389,3925.1675378337136,148.07212032450548
0 days 00:00:23.663000,7755.0,104.0,3,2.0,True,0,car,1222.7274999999995,-1170.339570699109,3961.29319543,148.97886595471965
0 days 00:00:23.669000,7751.25008,103.91000192,3,2.4499904,True,0,pos,1222.8973447765256,-1172.0,3962.0,149.0
0 days 00:00:23.863000,7630.0,101.0,3,17.0,False,0,car,1228.3386111111106,-1222.4210274208424,3977.735687290825,149.71499766566438
0 days 00:00:24.029000,7522.93008256,100.17000064,3,27.78999168,False,0,pos,1232.956622256569,-1266.0,3983.0,150.0
0 days 00:00:24.063000,7501.0,100.0,3,30.0,False,0,car,1233.894166666666,-1275.5189134668358,3983.4198258013903,149.98385607543324
0 days 00:00:24.269000,7772.222347591754,100.0,3,40.33227990825732,False,0,pos,1239.517027821097,-1335.0,3983.0,151.0
0 days 00:00:24.309000,7824.886913828331,100.0,3,42.338549098222124,False,0,pos,1240.6400565786566,-1346.0,3983.0,152.0
0 days 00:00:24.382000,7921.0,100.0,3,46.0,False,0,car,1242.755277777777,-1366.3637202841321,3982.6828127828535,153.63465406653395
0 days 00:00:25.168000,9539.785450666666,123.39285333333333,3,76.8785664,False,0,pos,1269.9346325338838,-1613.0,3972.0,156.0
0 days 00:00:25.222000,9651.0,125.0,3,79.0,False,0,car,1271.9219444444439,-1631.2289085881062,3973.821621876048,156.2788413193268
0 days 00:00:25.422000,10328.0,134.0,3,74.0,False,0,car,1279.3663888888882,-1699.9359062204744,3985.626320615564,157.78175047859685
0 days 00:00:25.448000,10222.329091657142,134.74285348571428,3,73.53571657142857,False,0,pos,1280.3603330785327,-1709.0,3988.0,158.0
0 days 00:00:25.702000,9190.0,142.0,3,69.0,False,0,car,1290.4108333333327,-1798.1238439801778,4022.3164624939454,159.93387994469882
0 days 00:00:25.728000,9249.7997056,142.6499968,3,69.2166656,False,0,pos,1291.4639821056076,-1807.0,4027.0,160.0
0 days 00:00:25.888000,9617.7997056,146.6499968,3,70.54999893333333,False,0,pos,1298.0295600769532,-1861.0,4061.0,160.0
0 days 00:00:25.942000,9742.0,148.0,4,71.0,False,0,car,1300.2774999999992,-1880.0858208247969,4074.837233174613,160.2350802512477
0 days 00:00:26.048000,9893.5316352,149.9272704,4,73.6499968,False,0,pos,1304.7366321628178,-1917.0,4104.0,161.0
0 days 00:00:26.208000,10122.258907927273,152.8363613090909,4,77.6499968,False,0,pos,1311.590885712516,-1964.0,4148.0,162.0
0 days 00:00:26.382000,10371.0,156.0,4,82.0,False,0,car,1319.344166666666,-2014.985530939724,4204.735367570981,162.6427912756093
0 days 00:00:26.468000,10565.0372112,159.7624944,4,85.7624944,False,0,pos,1323.3086743496438,-2039.0,4235.0,163.0
0 days 00:00:26.668000,11016.2872112,168.5124944,4,94.5124944,False,0,pos,1332.8151234948516,-2090.0,4310.0,164.0
0 days 00:00:26.702000,11093.0,170.0,4,96.0,False,0,car,1334.4552777777772,-2098.6249895501546,4324.28035242166,164.05085494144447
0 days 00:00:26.848000,11464.3871744,175.4749952,4,99.6499968,False,0,pos,1341.5825614448704,-2135.0,4390.0,164.0
0 days 00:00:26.862000,11500.0,176.0,4,100.0,False,0,car,1342.2774999999992,-2138.2406264914775,4396.417598078873,164.01673730204726
0 days 00:00:27.102000,11997.0,184.0,4,100.0,False,0,car,1354.5441666666661,-2186.19195441438,4507.61309285695,164.896627592542
0 days 00:00:27.148000,11808.564810057143,185.64285257142856,4,100.0,False,0,pos,1356.9631827837336,-2194.0,4529.0,165.0
0 days 00:00:27.348000,10989.279095771428,192.7857097142857,4,100.0,False,0,pos,1367.7468462878596,-2224.0,4625.0,165.0
0 days 00:00:27.382000,10850.0,194.0,4,100.0,False,0,car,1369.633055555555,-2228.8106467513285,4643.228247730587,164.9953889408672
0 days 00:00:27.468000,10916.6499008,197.10555093333335,4,100.0,False,0,pos,1374.4769272671829,-2241.0,4694.0,165.0
0 days 00:00:27.742000,11129.0,207.0,5,100.0,False,0,car,1390.3330555555551,-2280.299385570733,4900.370527225181,165.00034321947368
0 days 00:00:27.768000,11164.5331584,207.2166656,5,100.0,False,0,pos,1391.8339833494695,-2283.0,4916.0,165.0
0 days 00:00:27.982000,11457.0,209.0,5,100.0,False,0,car,1404.2663888888883,-2295.0556990708646,4994.750343583932,164.99860811052372
0 days 00:00:28.249000,11695.392914285714,221.39643154285716,5,100.0,False,0,pos,1420.7163184264411,-2303.0,5069.0,165.0
0 days 00:00:28.262000,11707.0,222.0,5,100.0,False,0,car,1421.533055555555,-2303.8091483272337,5075.360192862314,165.0001409720154
0 days 00:00:28.409000,11045.499712,225.6750016,5,100.0,False,0,pos,1430.8318431982823,-2315.0,5162.0,165.0
0 days 00:00:28.542000,10447.0,229.0,5,100.0,False,0,car,1439.344166666666,-2325.539219934834,5250.515364052943,164.99315032916485
0 days 00:00:28.589000,10505.04476288,230.1749952,5,100.0,False,0,pos,1442.374559695591,-2329.0,5281.0,165.0
0 days 00:00:28.742000,10694.0,234.0,6,100.0,False,0,car,1452.344166666666,-2338.9883926272855,5373.368634785739,165.0445831560733
0 days 00:00:28.789000,10752.273916864582,235.02491813580923,6,100.0,False,0,pos,1455.451994769832,-2342.0,5402.0,165.0
0 days 00:00:29.063000,11092.0,241.0,6,100.0,False,0,car,1473.8333333333326,-2360.583983069426,5582.822594073351,164.9422931537038
0 days 00:00:29.069000,11094.499946666667,241.0,6,100.0,False,0,pos,1474.234539860793,-2361.0,5587.0,165.0
0 days 00:00:29.229000,11161.166613333333,241.0,6,100.0,False,0,pos,1484.9006793705998,-2372.0,5700.0,167.0
0 days 00:00:29.303000,11192.0,241.0,6,100.0,False,0,car,1489.8999999999994,-2376.7735695587435,5750.939033502835,166.820465790483
0 days 00:00:29.389000,11292.6915168,244.2249952,6,100.0,False,0,pos,1495.8048225809393,-2382.0,5809.0,166.0
0 days 00:00:29.543000,11473.0,250.0,6,100.0,False,0,car,1506.566666666666,-2390.46856986577,5911.378847897574,164.70707061969404
